stockSymbol,buyerMemberId,sellerMemberId,quantity,rate,amount,transaction_time,contractId
SWMF,19,58,10,661.0,6610.0,2026-04-28 14:58:52.071,2026042803008220
SWMF,19,32,31,660.1,20463.1,2026-04-28 14:52:29.944,2026042803007543
SWMF,19,58,12,660.1,7921.200000000001,2026-04-28 14:52:26.902,2026042803007541
SWMF,19,45,60,658.6,39516.0,2026-04-28 14:37:26.551,2026042803006762
SWMF,43,21,20,658.2,13164.0,2026-04-28 14:30:17.041,2026042803006441
SWMF,19,6,30,658.1,19743.0,2026-04-28 14:16:54.303,2026042803005909
SWMF,43,26,10,660.0,6600.0,2026-04-28 14:14:50.885,2026042803005833
SWMF,43,22,10,660.0,6600.0,2026-04-28 14:14:50.885,2026042803005832
SWMF,43,49,12,660.0,7920.0,2026-04-28 14:14:50.885,2026042803005831
SWMF,43,6,333,660.0,219780.0,2026-04-28 14:14:50.885,2026042803005830
SWMF,43,17,252,660.0,166320.0,2026-04-28 14:14:50.885,2026042803005829
SWMF,19,52,2,640.2,1280.4,2026-04-28 14:12:31.001,2026042803005689
SWMF,63,17,12,658.0,7896.0,2026-04-28 13:54:01.563,2026042803004894
SWMF,63,38,20,658.0,13160.0,2026-04-28 13:53:45.897,2026042803004889
SWMF,58,17,10,660.0,6600.0,2026-04-28 13:19:33.958,2026042803004041
SWMF,49,17,54,660.0,35640.0,2026-04-28 13:13:33.300,2026042803003940
SWMF,63,58,72,658.0,47376.0,2026-04-28 13:12:54.149,2026042803003926
SWMF,19,58,34,658.1,22375.4,2026-04-28 13:12:54.149,2026042803003925
SWMF,96,17,10,660.0,6600.0,2026-04-28 12:59:59.007,2026042803003490
SWMF,19,57,12,658.1,7897.200000000001,2026-04-28 12:56:14.911,2026042803003338
SWMF,19,36,12,658.1,7897.200000000001,2026-04-28 12:53:46.111,2026042803003272
SWMF,19,21,1,640.2,640.2,2026-04-28 12:48:55.144,2026042803003130
SWMF,48,17,20,660.0,13200.0,2026-04-28 12:42:15.261,2026042803002972
SWMF,8,17,19,660.0,12540.0,2026-04-28 12:42:15.261,2026042803002971
SWMF,35,17,35,660.0,23100.0,2026-04-28 12:42:15.260,2026042803002970
SWMF,35,14,53,660.0,34980.0,2026-04-28 12:39:04.444,2026042803002890
SWMF,49,14,47,661.0,31067.0,2026-04-28 12:39:04.443,2026042803002889
SWMF,49,42,53,661.0,35033.0,2026-04-28 12:39:03.852,2026042803002888
SWMF,19,29,10,660.3,6603.0,2026-04-28 12:28:25.531,2026042803002632
SWMF,14,4,1,653.1,653.1,2026-04-28 12:24:24.494,2026042803002531
SWMF,14,41,7,641.0,4487.0,2026-04-28 12:19:11.641,2026042803002400
SWMF,35,75,62,660.0,40920.0,2026-04-28 11:47:23.611,2026042803001356
SWMF,19,40,11,660.1,7261.1,2026-04-28 11:43:17.299,2026042803001229
SWMF,36,75,10,665.0,6650.0,2026-04-28 11:27:58.874,2026042803000727
SWMF,19,43,19,655.2,12448.8,2026-04-28 11:27:02.310,2026042803000668
SWMF,36,43,20,656.0,13120.0,2026-04-28 11:27:02.310,2026042803000667
SWMF,19,57,41,655.2,26863.2,2026-04-28 11:26:15.821,2026042803000622
SWMF,14,59,8,630.7,5045.6,2026-04-28 11:17:16.459,2026042803000323
SWMF,19,26,10,650.2,6502.0,2026-04-28 11:05:54.131,2026042803000116
SWMF,43,26,100,651.0,65100.0,2026-04-28 11:05:54.131,2026042803000115
