Symbol,buyerMemberId,sellerMemberId,volume,rate,amount,transaction_time,Contract ID
PROFL,58,22,351,441.0,154791.0,"2026-04-28, 2:59:54:056 PM",2026042803008603
PROFL,21,22,50,441.0,22050.0,"2026-04-28, 2:59:36:065 PM",2026042803008389
PROFL,47,7,50,444.0,22200.0,"2026-04-28, 2:59:34:167 PM",2026042803008382
PROFL,58,45,99,440.3,43589.7,"2026-04-28, 2:58:38:552 PM",2026042803008196
PROFL,47,45,31,440.4,13652.4,"2026-04-28, 2:58:38:551 PM",2026042803008195
PROFL,47,80,169,440.4,74427.59999999999,"2026-04-28, 2:57:39:369 PM",2026042803008074
PROFL,58,80,50,441.0,22050.0,"2026-04-28, 2:57:39:369 PM",2026042803008073
PROFL,46,80,10,441.0,4410.0,"2026-04-28, 2:57:39:369 PM",2026042803008072
PROFL,46,49,90,441.0,39690.0,"2026-04-28, 2:56:10:905 PM",2026042803007911
PROFL,42,49,10,441.2,4412.0,"2026-04-28, 2:56:10:905 PM",2026042803007910
PROFL,42,49,140,441.2,61768.0,"2026-04-28, 2:55:50:513 PM",2026042803007877
PROFL,32,49,60,441.3,26478.0,"2026-04-28, 2:55:24:207 PM",2026042803007811
PROFL,32,49,137,441.3,60458.1,"2026-04-28, 2:54:54:672 PM",2026042803007771
PROFL,43,49,63,441.3,27801.9,"2026-04-28, 2:54:54:672 PM",2026042803007770
PROFL,43,45,80,442.1,35368.0,"2026-04-28, 2:52:18:032 PM",2026042803007519
PROFL,43,45,19,442.1,8399.9,"2026-04-28, 2:51:56:976 PM",2026042803007504
PROFL,49,45,20,442.1,8842.0,"2026-04-28, 2:51:56:975 PM",2026042803007503
PROFL,1,45,110,443.0,48730.0,"2026-04-28, 2:50:23:862 PM",2026042803007419
PROFL,46,45,42,443.0,18606.0,"2026-04-28, 2:50:23:862 PM",2026042803007418
PROFL,46,74,58,443.0,25694.0,"2026-04-28, 2:49:56:969 PM",2026042803007390
PROFL,52,45,49,444.0,21756.0,"2026-04-28, 2:49:44:170 PM",2026042803007367
PROFL,38,45,30,444.1,13323.0,"2026-04-28, 2:49:18:813 PM",2026042803007337
PROFL,21,45,30,444.2,13326.0,"2026-04-28, 2:48:56:053 PM",2026042803007324
PROFL,46,7,10,444.3,4443.0,"2026-04-28, 2:46:15:512 PM",2026042803007173
PROFL,42,7,40,444.4,17776.0,"2026-04-28, 2:45:47:377 PM",2026042803007159
PROFL,42,14,10,444.4,4444.0,"2026-04-28, 2:45:44:562 PM",2026042803007158
PROFL,42,34,50,444.4,22220.0,"2026-04-28, 2:41:31:650 PM",2026042803006965
PROFL,60,38,500,445.0,222500.0,"2026-04-28, 2:41:07:378 PM",2026042803006946
PROFL,58,34,50,444.4,22220.0,"2026-04-28, 2:33:40:628 PM",2026042803006620
PROFL,46,58,35,444.2,15547.0,"2026-04-28, 2:25:21:284 PM",2026042803006269
PROFL,38,63,90,445.0,40050.0,"2026-04-28, 2:08:36:273 PM",2026042803005478
PROFL,39,44,100,447.0,44700.0,"2026-04-28, 1:03:16:636 PM",2026042803003617
PROFL,52,83,11,444.0,4884.0,"2026-04-28, 12:58:58:849 PM",2026042803003441
PROFL,35,83,100,444.0,44400.0,"2026-04-28, 12:58:58:849 PM",2026042803003440
PROFL,48,83,189,444.0,83916.0,"2026-04-28, 12:58:58:849 PM",2026042803003439
PROFL,48,3,40,444.0,17760.0,"2026-04-28, 12:48:40:343 PM",2026042803003127
PROFL,42,64,56,449.9,25194.4,"2026-04-28, 12:34:32:044 PM",2026042803002771
PROFL,48,11,141,444.0,62604.0,"2026-04-28, 12:22:31:920 PM",2026042803002494
PROFL,49,11,359,446.0,160114.0,"2026-04-28, 12:22:31:920 PM",2026042803002493
PROFL,49,58,50,446.0,22300.0,"2026-04-28, 12:14:57:298 PM",2026042803002276
PROFL,49,14,591,446.0,263586.0,"2026-04-28, 12:14:36:042 PM",2026042803002262
PROFL,33,58,100,453.1,45310.0,"2026-04-28, 12:01:09:046 PM",2026042803001802
PROFL,58,45,55,453.0,24915.0,"2026-04-28, 11:59:06:780 AM",2026042803001724
