stockSymbol,buyerMemberId,sellerMemberId,quantity,rate,amount,transaction_time,contractId
KBSH,29,57,10,1620.0,16200.0,2026-04-28 14:59:51.442,2026042805016423
KBSH,17,48,15,1601.0,24015.0,2026-04-28 14:55:20.479,2026042805015357
KBSH,58,57,1,1572.0,1572.0,2026-04-28 14:53:49.893,2026042805015065
KBSH,14,34,10,1620.0,16200.0,2026-04-28 14:18:05.661,2026042805011464
KBSH,34,53,10,1600.3,16003.0,2026-04-28 12:54:25.190,2026042805006509
KBSH,34,42,10,1600.3,16003.0,2026-04-28 12:46:58.698,2026042805006066
KBSH,43,58,11,1600.2,17602.2,2026-04-28 11:57:13.665,2026042805003384
KBSH,43,47,10,1600.2,16002.0,2026-04-28 11:53:27.939,2026042805003158
KBSH,43,21,23,1600.2,36804.6,2026-04-28 11:49:05.761,2026042805002758
KBSH,17,21,39,1600.2,62407.8,2026-04-28 11:31:51.177,2026042805001564
KBSH,17,58,11,1600.2,17602.2,2026-04-28 11:23:32.259,2026042805001117
