stockSymbol,buyerMemberId,sellerMemberId,quantity,rate,amount,transaction_time,contractId
RBBF40,1,42,100,9.31,931.0,2026-04-28 14:36:40.268,2026042801095154
RBBF40,4,17,100,9.35,935.0,2026-04-28 14:34:12.332,2026042801093963
RBBF40,42,10,100,9.48,948.0,2026-04-28 13:44:20.878,2026042801073472
RBBF40,58,10,900,9.48,8532.0,2026-04-28 13:27:40.312,2026042801068826
RBBF40,58,58,100,9.4,940.0,2026-04-28 13:27:40.312,2026042801068825
RBBF40,42,58,100,9.3,930.0,2026-04-28 13:19:40.680,2026042801067046
RBBF40,58,49,100,9.35,935.0,2026-04-28 12:54:41.506,2026042801060246
RBBF40,58,49,100,9.3,930.0,2026-04-28 12:43:52.764,2026042801057022
RBBF40,58,58,100,9.3,930.0,2026-04-28 12:39:32.214,2026042801055320
RBBF40,42,89,100,9.35,935.0,2026-04-28 12:26:53.694,2026042801049361
RBBF40,58,58,100,9.3,930.0,2026-04-28 12:22:01.976,2026042801047165
RBBF40,58,45,100,9.3,930.0,2026-04-28 12:19:01.247,2026042801045940
RBBF40,58,58,100,9.3,930.0,2026-04-28 12:17:25.924,2026042801045160
RBBF40,58,22,100,9.3,930.0,2026-04-28 12:03:02.178,2026042801039021
RBBF40,58,49,200,9.3,1860.0,2026-04-28 12:02:25.632,2026042801038783
RBBF40,58,49,600,9.35,5610.0,2026-04-28 11:57:00.211,2026042801036182
RBBF40,58,45,100,9.35,935.0,2026-04-28 11:56:23.609,2026042801035739
RBBF40,58,96,100,9.3,930.0,2026-04-28 11:52:18.275,2026042801033547
RBBF40,42,65,100,9.4,940.0,2026-04-28 11:51:12.296,2026042801033072
RBBF40,58,1,100,9.3,930.0,2026-04-28 11:44:30.641,2026042801029773
RBBF40,7,17,100,9.24,924.0,2026-04-28 11:25:17.265,2026042801018179
RBBF40,7,58,100,9.24,924.0,2026-04-28 11:25:05.077,2026042801018065
RBBF40,42,4,300,9.23,2769.0,2026-04-28 11:18:36.253,2026042801014124
