stockSymbol,buyerMemberId,sellerMemberId,quantity,rate,amount,transaction_time,contractId
HIMSTAR,52,91,30,872.0,26160.0,2026-04-28 14:59:59.815,2026042801111044
HIMSTAR,43,17,10,880.0,8800.0,2026-04-28 14:59:57.427,2026042801110911
HIMSTAR,32,53,225,871.0,195975.0,2026-04-28 14:59:44.492,2026042801110457
HIMSTAR,41,53,30,871.0,26130.0,2026-04-28 14:59:44.492,2026042801110456
HIMSTAR,58,53,10,871.0,8710.0,2026-04-28 14:59:44.492,2026042801110455
HIMSTAR,58,53,35,872.0,30520.0,2026-04-28 14:59:44.492,2026042801110454
HIMSTAR,58,17,165,872.0,143880.0,2026-04-28 14:59:43.674,2026042801110438
HIMSTAR,34,17,10,873.0,8730.0,2026-04-28 14:59:43.674,2026042801110437
HIMSTAR,52,40,10,879.0,8790.0,2026-04-28 14:59:41.428,2026042801110386
HIMSTAR,52,17,10,878.0,8780.0,2026-04-28 14:59:41.428,2026042801110385
HIMSTAR,52,60,10,875.0,8750.0,2026-04-28 14:59:41.428,2026042801110384
HIMSTAR,52,14,20,875.0,17500.0,2026-04-28 14:59:41.428,2026042801110383
HIMSTAR,43,14,30,875.0,26250.0,2026-04-28 14:59:02.175,2026042801109376
HIMSTAR,43,49,20,875.0,17500.0,2026-04-28 14:58:53.559,2026042801109218
HIMSTAR,58,56,10,871.0,8710.0,2026-04-28 14:55:53.033,2026042801106716
HIMSTAR,38,11,10,870.5,8705.0,2026-04-28 14:54:53.377,2026042801106065
HIMSTAR,42,14,10,875.0,8750.0,2026-04-28 14:54:50.929,2026042801106032
HIMSTAR,63,14,150,875.0,131250.0,2026-04-28 14:54:36.427,2026042801105880
HIMSTAR,57,14,100,875.0,87500.0,2026-04-28 14:54:36.427,2026042801105879
HIMSTAR,22,14,15,875.1,13126.5,2026-04-28 14:54:36.426,2026042801105878
HIMSTAR,22,35,10,875.1,8751.0,2026-04-28 14:54:35.837,2026042801105868
HIMSTAR,22,4,35,875.1,30628.5,2026-04-28 14:53:50.810,2026042801105373
HIMSTAR,57,4,30,875.2,26256.0,2026-04-28 14:53:50.810,2026042801105372
HIMSTAR,22,57,10,875.1,8751.0,2026-04-28 14:53:04.109,2026042801104943
HIMSTAR,22,58,40,875.1,35004.0,2026-04-28 14:52:32.122,2026042801104620
HIMSTAR,22,58,90,875.1,78759.0,2026-04-28 14:51:44.167,2026042801103938
HIMSTAR,57,58,10,875.5,8755.0,2026-04-28 14:51:44.167,2026042801103937
HIMSTAR,17,58,10,876.0,8760.0,2026-04-28 14:51:16.429,2026042801103659
HIMSTAR,11,58,30,876.0,26280.0,2026-04-28 14:51:16.429,2026042801103658
HIMSTAR,57,58,10,877.1,8771.0,2026-04-28 14:49:00.557,2026042801102515
HIMSTAR,58,58,10,877.5,8775.0,2026-04-28 14:49:00.557,2026042801102514
HIMSTAR,58,42,10,879.0,8790.0,2026-04-28 14:47:21.746,2026042801101648
HIMSTAR,42,10,10,877.7,8777.0,2026-04-28 14:42:24.060,2026042801098431
HIMSTAR,25,49,50,878.0,43900.0,2026-04-28 14:39:39.827,2026042801096645
HIMSTAR,42,7,10,877.7,8777.0,2026-04-28 14:38:22.748,2026042801096019
HIMSTAR,49,61,10,877.1,8771.0,2026-04-28 14:37:48.286,2026042801095673
HIMSTAR,49,58,229,877.1,200855.9,2026-04-28 14:37:33.427,2026042801095546
HIMSTAR,42,58,50,877.2,43860.0,2026-04-28 14:37:33.426,2026042801095545
HIMSTAR,58,58,11,877.5,9652.5,2026-04-28 14:37:33.426,2026042801095544
HIMSTAR,58,58,40,877.6,35104.0,2026-04-28 14:37:33.426,2026042801095543
HIMSTAR,58,58,10,877.6,8776.0,2026-04-28 14:36:55.099,2026042801095245
HIMSTAR,49,42,10,877.1,8771.0,2026-04-28 14:32:57.903,2026042801093342
HIMSTAR,56,49,13,878.0,11414.0,2026-04-28 14:32:38.248,2026042801093183
HIMSTAR,41,49,110,878.0,96580.0,2026-04-28 14:32:38.248,2026042801093182
HIMSTAR,17,49,1000,878.0,878000.0,2026-04-28 14:32:38.248,2026042801093181
HIMSTAR,35,49,140,879.0,123060.0,2026-04-28 14:32:38.248,2026042801093180
HIMSTAR,17,49,10,880.0,8800.0,2026-04-28 14:32:38.248,2026042801093179
HIMSTAR,49,49,10,880.0,8800.0,2026-04-28 14:32:38.248,2026042801093178
HIMSTAR,51,49,10,880.0,8800.0,2026-04-28 14:32:38.248,2026042801093177
HIMSTAR,5,49,100,880.0,88000.0,2026-04-28 14:32:38.248,2026042801093176
HIMSTAR,5,49,100,880.0,88000.0,2026-04-28 14:32:38.248,2026042801093175
HIMSTAR,32,49,20,880.0,17600.0,2026-04-28 14:32:38.248,2026042801093174
HIMSTAR,48,49,10,880.0,8800.0,2026-04-28 14:32:38.248,2026042801093173
HIMSTAR,5,49,10,880.0,8800.0,2026-04-28 14:32:38.248,2026042801093172
HIMSTAR,34,49,60,880.0,52800.0,2026-04-28 14:32:38.248,2026042801093171
HIMSTAR,34,49,10,880.0,8800.0,2026-04-28 14:31:30.970,2026042801092697
HIMSTAR,42,14,50,881.0,44050.0,2026-04-28 14:30:32.215,2026042801092284
HIMSTAR,34,34,10,881.0,8810.0,2026-04-28 14:30:19.125,2026042801092198
HIMSTAR,34,45,10,881.0,8810.0,2026-04-28 14:27:56.522,2026042801091271
HIMSTAR,34,57,10,880.0,8800.0,2026-04-28 14:26:48.213,2026042801090759
HIMSTAR,34,48,20,880.0,17600.0,2026-04-28 14:26:03.179,2026042801090426
HIMSTAR,42,48,50,880.2,44010.0,2026-04-28 14:26:03.179,2026042801090425
HIMSTAR,88,48,10,880.3,8803.0,2026-04-28 14:26:03.179,2026042801090424
HIMSTAR,32,48,10,880.4,8804.0,2026-04-28 14:26:03.179,2026042801090423
HIMSTAR,57,48,10,880.4,8804.0,2026-04-28 14:26:03.179,2026042801090422
HIMSTAR,34,14,50,885.0,44250.0,2026-04-28 14:25:49.816,2026042801090301
HIMSTAR,28,14,70,885.0,61950.0,2026-04-28 14:25:49.816,2026042801090300
HIMSTAR,28,22,60,885.0,53100.0,2026-04-28 14:24:37.866,2026042801089769
HIMSTAR,28,58,10,885.0,8850.0,2026-04-28 14:22:52.608,2026042801088996
HIMSTAR,28,58,10,885.0,8850.0,2026-04-28 14:21:24.604,2026042801088376
HIMSTAR,42,7,10,881.0,8810.0,2026-04-28 14:20:25.256,2026042801087928
HIMSTAR,42,14,70,880.6,61642.0,2026-04-28 14:18:12.067,2026042801087028
HIMSTAR,35,58,10,880.5,8805.0,2026-04-28 14:18:00.957,2026042801086935
HIMSTAR,34,14,20,880.6,17612.0,2026-04-28 14:17:04.176,2026042801086468
HIMSTAR,35,54,10,880.5,8805.0,2026-04-28 14:09:39.263,2026042801083149
HIMSTAR,58,14,44,881.0,38764.0,2026-04-28 14:02:54.665,2026042801080162
HIMSTAR,88,14,10,881.0,8810.0,2026-04-28 14:02:54.665,2026042801080161
HIMSTAR,16,47,21,881.0,18501.0,2026-04-28 14:01:41.957,2026042801079722
HIMSTAR,49,47,30,881.1,26433.0,2026-04-28 14:01:41.957,2026042801079721
HIMSTAR,22,47,40,881.2,35248.0,2026-04-28 14:01:41.957,2026042801079720
HIMSTAR,22,5,50,882.0,44100.0,2026-04-28 14:00:38.278,2026042801079329
HIMSTAR,22,58,10,883.0,8830.0,2026-04-28 13:55:51.558,2026042801077355
HIMSTAR,49,56,10,881.1,8811.0,2026-04-28 13:39:34.659,2026042801072070
HIMSTAR,49,48,10,881.1,8811.0,2026-04-28 13:34:42.269,2026042801070616
HIMSTAR,48,17,10,885.0,8850.0,2026-04-28 13:32:38.432,2026042801070021
